Product ID,Product Name,Category,Price,Units Sold,Total Sales,Rating,Review Sentiment,Market,Date
B0883,Kitchen Lemon,Hand Soap,23.95,69,1652.55,4.7,Positive,India,30-01-2024
B0884,Fresh Balsam,Candle,22.04,91,2005.64,3.8,Positive,Australia,26-05-2024
B0885,Japanese Cherry Blossom,Lotion,24.64,160,3942.4,4.1,Positive,Germany,13-04-2024
B0886,Japanese Cherry Blossom,Lotion,16.96,25,424,3.8,Negative,Australia,01-03-2024
B0887,Ocean,Shower Gel,26.5,13,344.5,3.7,Positive,Canada,18-05-2024
B0888,Aromatherapy Eucalyptus,Lotion,26.02,56,1457.12,3.4,Positive,Canada,21-06-2024
B0889,Japanese Cherry Blossom,Lotion,21.97,178,3910.66,3.7,Neutral,Australia,18-05-2024
B0890,Aromatherapy Eucalyptus,Lotion,11.62,155,1801.1,3.3,Positive,Canada,15-06-2024
B0891,Aromatherapy Eucalyptus,Lotion,8.47,155,1312.85,3.8,Positive,US,01-06-2024
B0892,Sweet Pea,Shower Gel,18.36,184,3378.24,3.5,Positive,India,04-06-2024
B0893,A Thousand Wishes,Mist,26.7,50,1335,3.3,Negative,US,25-03-2024
B0894,Sweet Pea,Shower Gel,23.24,179,4159.96,4.7,Positive,India,03-07-2024
B0895,A Thousand Wishes,Mist,29.23,175,5115.25,3.3,Neutral,Germany,27-03-2024
B0896,Sweet Pea,Shower Gel,18.84,26,489.84,4.3,Positive,Germany,25-04-2024
B0897,Sweet Pea,Shower Gel,16.45,19,312.55,4.4,Positive,Canada,01-04-2024
B0898,Fresh Balsam,Candle,15.04,109,1639.36,4,Positive,Canada,17-06-2024
B0899,Aromatherapy Eucalyptus,Lotion,16.3,107,1744.1,4.6,Negative,Germany,17-01-2024
B0900,Crisp Morning Air,Hand Soap,20.26,136,2755.36,3.8,Positive,India,08-06-2024
B0901,Peach Bellini,Hand Soap,17.43,49,854.07,4.7,Positive,India,12-05-2024
B0902,Champagne Toast,Candle,29.85,19,567.15,4.6,Positive,India,23-06-2024
B0903,Japanese Cherry Blossom,Lotion,21.09,184,3880.56,4.3,Positive,Germany,14-01-2024
B0904,Into the Night,Mist,21.59,102,2202.18,4.5,Positive,India,05-07-2024
B0905,A Thousand Wishes,Mist,16.42,19,311.98,3.1,Positive,India,12-03-2024
B0906,Fresh Balsam,Candle,13.57,105,1424.85,3.5,Positive,Australia,14-05-2024
B0907,Peach Bellini,Hand Soap,14.85,45,668.25,3.7,Neutral,Canada,16-03-2024
B0908,Fresh Balsam,Candle,28.79,184,5297.36,4.1,Positive,Australia,09-03-2024
B0909,Mahogany Teakwood,Candle,18.65,156,2909.4,4.9,Positive,UK,12-02-2024
B0910,Aromatherapy Eucalyptus,Lotion,22.01,93,2046.93,3.4,Neutral,Australia,03-07-2024
B0911,Champagne Toast,Candle,14.73,157,2312.61,3.3,Negative,Germany,26-02-2024
B0912,Champagne Toast,Candle,18.24,185,3374.4,3.7,Positive,US,09-05-2024
B0913,Sweet Pea,Shower Gel,14.78,103,1522.34,3.1,Positive,UK,12-05-2024
B0914,Peach Bellini,Hand Soap,13.11,166,2176.26,3.6,Positive,UK,23-06-2024
B0915,Into the Night,Mist,5.19,88,456.72,4.3,Positive,India,21-06-2024
B0916,Ocean,Shower Gel,28.16,38,1070.08,4.8,Positive,US,12-02-2024
B0917,Fresh Balsam,Candle,25.83,95,2453.85,4.2,Positive,US,10-01-2024
B0918,Into the Night,Mist,14.86,32,475.52,3.7,Positive,UK,24-03-2024
B0919,Mahogany Teakwood,Candle,10.41,54,562.14,3.7,Neutral,Australia,28-07-2024
B0920,Peach Bellini,Hand Soap,26.15,144,3765.6,3.2,Neutral,UK,24-04-2024
B0921,Warm Vanilla Sugar,Lotion,29,78,2262,4.9,Positive,US,13-06-2024
B0922,Into the Night,Mist,5.88,100,588,3.4,Positive,US,15-05-2024
B0923,Sweet Pea,Shower Gel,16.82,25,420.5,4.2,Neutral,Australia,12-07-2024
B0924,Japanese Cherry Blossom,Lotion,14.02,70,981.4,4.7,Positive,UK,15-07-2024
B0925,Kitchen Lemon,Hand Soap,27.25,94,2561.5,4.1,Negative,Australia,17-07-2024
B0926,Kitchen Lemon,Hand Soap,28.89,159,4593.51,4,Neutral,India,25-04-2024
B0927,Crisp Morning Air,Hand Soap,12.47,52,648.44,3.3,Neutral,UK,10-05-2024
B0928,A Thousand Wishes,Mist,20.8,197,4097.6,4.2,Negative,UK,22-07-2024
B0929,Dark Kiss,Shower Gel,9.44,42,396.48,3.6,Positive,US,31-01-2024
B0930,Crisp Morning Air,Hand Soap,5.63,11,61.93,4.8,Positive,UK,24-07-2024
B0931,A Thousand Wishes,Mist,10.74,175,1879.5,4.8,Positive,Canada,01-03-2024
B0932,Japanese Cherry Blossom,Lotion,26.71,27,721.17,3.4,Positive,US,03-05-2024
B0933,Ocean,Shower Gel,20.84,118,2459.12,4.1,Positive,UK,26-01-2024
B0934,Gingham Love,Mist,26.28,144,3784.32,4.2,Positive,Germany,07-06-2024
B0935,Kitchen Lemon,Hand Soap,17.49,186,3253.14,5,Positive,Germany,24-04-2024
B0936,Peach Bellini,Hand Soap,28.74,174,5000.76,3.8,Neutral,UK,03-02-2024
B0937,Sweet Pea,Shower Gel,22.59,104,2349.36,3.6,Negative,India,18-01-2024
B0938,Mahogany Teakwood,Candle,22.69,37,839.53,4.5,Positive,Canada,17-01-2024
B0939,Fresh Balsam,Candle,8.58,175,1501.5,3,Positive,US,24-01-2024
B0940,Peach Bellini,Hand Soap,5.2,33,171.6,4,Positive,Canada,05-05-2024
B0941,Fresh Balsam,Candle,18.82,98,1844.36,3,Positive,Australia,30-04-2024
B0942,Sweet Pea,Shower Gel,7.18,126,904.68,3.4,Positive,Australia,30-03-2024
B0943,Crisp Morning Air,Hand Soap,11.51,102,1174.02,4.1,Positive,Australia,04-02-2024
B0944,Fresh Balsam,Candle,28.55,93,2655.15,3.3,Positive,Germany,28-07-2024
B0945,Crisp Morning Air,Hand Soap,27.49,151,4150.99,3.5,Positive,India,14-01-2024
B0946,Fresh Balsam,Candle,15.99,40,639.6,4.3,Positive,Germany,27-04-2024
B0947,Mahogany Teakwood,Candle,16.07,193,3101.51,4.5,Negative,India,16-06-2024
B0948,Mahogany Teakwood,Candle,13.15,54,710.1,3.3,Negative,Canada,06-06-2024
B0949,Kitchen Lemon,Hand Soap,28.88,197,5689.36,3.9,Positive,US,29-05-2024
B0950,Into the Night,Mist,18.83,46,866.18,3.5,Positive,UK,16-06-2024
B0951,Fresh Balsam,Candle,26.39,148,3905.72,3.4,Positive,UK,19-03-2024
B0952,Kitchen Lemon,Hand Soap,17.23,175,3015.25,3.9,Neutral,Canada,06-05-2024
B0953,Champagne Toast,Candle,12.25,15,183.75,4.1,Positive,India,05-03-2024
B0954,Peach Bellini,Hand Soap,22.89,39,892.71,3.4,Positive,Australia,29-05-2024
B0955,Warm Vanilla Sugar,Lotion,19.28,122,2352.16,3.1,Positive,Germany,04-03-2024
B0956,Dark Kiss,Shower Gel,23.99,137,3286.63,4.4,Positive,UK,30-06-2024
B0957,Fresh Balsam,Candle,28.78,142,4086.76,3.5,Positive,Germany,26-07-2024
B0958,Warm Vanilla Sugar,Lotion,24.83,111,2756.13,4.5,Neutral,India,14-01-2024
B0959,Mahogany Teakwood,Candle,5.94,21,124.74,3.5,Positive,Germany,04-06-2024
B0960,Peach Bellini,Hand Soap,17.59,155,2726.45,3.9,Positive,Germany,26-06-2024
B0961,A Thousand Wishes,Mist,17.86,57,1018.02,3.5,Positive,US,16-01-2024
B0962,Mahogany Teakwood,Candle,11.95,87,1039.65,3.5,Positive,India,21-01-2024
B0963,Dark Kiss,Shower Gel,7.74,27,208.98,3.7,Neutral,Germany,23-02-2024
B0964,Ocean,Shower Gel,5.57,48,267.36,4.3,Positive,India,05-07-2024
B0965,A Thousand Wishes,Mist,5.6,87,487.2,3.4,Positive,India,07-07-2024
B0966,Mahogany Teakwood,Candle,20.3,60,1218,4.8,Positive,US,30-04-2024
B0967,Fresh Balsam,Candle,19.84,33,654.72,4.2,Positive,US,11-04-2024
B0968,Fresh Balsam,Candle,8.79,63,553.77,3.3,Neutral,Australia,28-06-2024
B0969,Crisp Morning Air,Hand Soap,23.82,45,1071.9,3.1,Positive,Germany,09-07-2024
B0970,Warm Vanilla Sugar,Lotion,7.82,113,883.66,3.2,Negative,US,11-01-2024
B0971,Sweet Pea,Shower Gel,5.8,44,255.2,4.4,Positive,Australia,15-05-2024
B0972,Mahogany Teakwood,Candle,28.14,196,5515.44,3.4,Positive,Australia,19-02-2024
B0973,Crisp Morning Air,Hand Soap,10.21,13,132.73,4.3,Positive,UK,19-06-2024
B0974,Ocean,Shower Gel,8.74,82,716.68,3.4,Positive,India,06-01-2024
B0975,Peach Bellini,Hand Soap,18.12,96,1739.52,4.7,Positive,Canada,24-03-2024
B0976,Fresh Balsam,Candle,12.17,42,511.14,3,Neutral,Germany,19-02-2024
B0977,Gingham Love,Mist,23.04,26,599.04,4.6,Neutral,Canada,01-01-2024
B0978,Sweet Pea,Shower Gel,13.63,187,2548.81,4.2,Neutral,US,17-07-2024
B0979,Champagne Toast,Candle,7.97,80,637.6,3.4,Negative,UK,20-05-2024
B0980,Dark Kiss,Shower Gel,14.68,43,631.24,3.4,Positive,Germany,20-01-2024
B0981,Mahogany Teakwood,Candle,8.52,133,1133.16,4.9,Positive,India,02-04-2024
B0982,Champagne Toast,Candle,10.77,136,1464.72,3.6,Positive,US,07-06-2024
B0983,Peach Bellini,Hand Soap,23.04,31,714.24,3.9,Neutral,Australia,06-01-2024
B0984,Mahogany Teakwood,Candle,8.16,82,669.12,4.1,Negative,UK,28-01-2024
B0985,Gingham Love,Mist,28.82,50,1441,4.7,Positive,US,13-06-2024
B0986,Fresh Balsam,Candle,22.76,83,1889.08,3.1,Positive,India,05-01-2024
B0987,Gingham Love,Mist,28.91,154,4452.14,4.8,Positive,Australia,04-04-2024
B0988,A Thousand Wishes,Mist,6.62,123,814.26,4.2,Neutral,UK,30-03-2024
B0989,Gingham Love,Mist,26.09,73,1904.57,3.5,Neutral,UK,05-02-2024
B0990,Crisp Morning Air,Hand Soap,5.07,21,106.47,4.1,Neutral,India,23-07-2024
B0991,Warm Vanilla Sugar,Lotion,10.18,198,2015.64,4.6,Positive,Australia,26-01-2024
B0992,Crisp Morning Air,Hand Soap,24.09,33,794.97,4,Positive,India,11-01-2024
B0993,Aromatherapy Eucalyptus,Lotion,7.44,196,1458.24,4.3,Positive,India,07-02-2024
B0994,Aromatherapy Eucalyptus,Lotion,7.7,97,746.9,4.4,Positive,India,20-02-2024
B0995,Japanese Cherry Blossom,Lotion,16.32,73,1191.36,3.1,Neutral,US,26-03-2024
B0996,Japanese Cherry Blossom,Lotion,14.03,145,2034.35,4.9,Positive,Australia,21-02-2024
B0997,Mahogany Teakwood,Candle,22.6,16,361.6,3,Positive,India,30-03-2024
B0998,Sweet Pea,Shower Gel,13.88,119,1651.72,4.4,Positive,US,07-05-2024
B0999,Mahogany Teakwood,Candle,19.03,95,1807.85,3.4,Positive,Canada,17-07-2024
B1000,Dark Kiss,Shower Gel,8.91,122,1087.02,4.8,Neutral,Australia,10-04-2024
B1001,Mahogany Teakwood,Candle,13.83,26,359.58,4,Neutral,Australia,28-06-2024
B1002,Warm Vanilla Sugar,Lotion,6.44,78,502.32,3.8,Positive,UK,20-03-2024
B1003,Ocean,Shower Gel,23.88,39,931.32,3.1,Positive,Australia,19-06-2024
B1004,Japanese Cherry Blossom,Lotion,5.93,177,1049.61,3.5,Positive,India,15-07-2024
B1005,Aromatherapy Eucalyptus,Lotion,19.07,189,3604.23,4.7,Positive,India,10-03-2024
B1006,Japanese Cherry Blossom,Lotion,11.23,191,2144.93,3.1,Neutral,UK,11-01-2024
B1007,Sweet Pea,Shower Gel,17.55,160,2808,3.6,Neutral,Australia,29-07-2024
B1008,Peach Bellini,Hand Soap,18.23,136,2479.28,4.3,Positive,Australia,20-02-2024
B1009,Dark Kiss,Shower Gel,22.13,116,2567.08,3.8,Positive,US,15-03-2024
B1010,Crisp Morning Air,Hand Soap,28.89,48,1386.72,3.4,Positive,Australia,13-01-2024
B1011,Peach Bellini,Hand Soap,11.65,69,803.85,4.7,Neutral,Canada,21-04-2024
B1012,Fresh Balsam,Candle,22.22,141,3133.02,4.3,Positive,India,29-05-2024
B1013,Aromatherapy Eucalyptus,Lotion,16.15,13,209.95,3.1,Neutral,Canada,08-03-2024
B1014,Peach Bellini,Hand Soap,8.49,64,543.36,3.9,Positive,India,28-07-2024
B1015,Mahogany Teakwood,Candle,7.23,24,173.52,4.7,Positive,US,17-06-2024
B1016,Into the Night,Mist,26.24,149,3909.76,4.9,Neutral,UK,01-03-2024
B1017,Sweet Pea,Shower Gel,17.82,139,2476.98,4.8,Neutral,Canada,24-04-2024
B1018,Warm Vanilla Sugar,Lotion,29.4,15,441,4.5,Positive,India,09-06-2024
B1019,A Thousand Wishes,Mist,17.71,28,495.88,4.9,Negative,UK,07-03-2024
B1020,Ocean,Shower Gel,9.02,40,360.8,3.9,Neutral,India,01-04-2024
B1021,Sweet Pea,Shower Gel,28.18,156,4396.08,5,Negative,Australia,05-04-2024
B1022,Aromatherapy Eucalyptus,Lotion,9.31,16,148.96,3.5,Positive,UK,01-05-2024
B1023,Peach Bellini,Hand Soap,7.34,56,411.04,4.7,Positive,UK,22-01-2024
B1024,Dark Kiss,Shower Gel,7.29,175,1275.75,4.3,Negative,Australia,10-05-2024
B1025,Dark Kiss,Shower Gel,24.79,163,4040.77,4.3,Positive,Canada,09-05-2024
B1026,Peach Bellini,Hand Soap,23.8,158,3760.4,4.9,Positive,Germany,02-05-2024
B1027,Japanese Cherry Blossom,Lotion,6.08,100,608,3.5,Positive,US,21-07-2024
B1028,Dark Kiss,Shower Gel,7.81,119,929.39,3.1,Neutral,Canada,13-06-2024
B1029,Champagne Toast,Candle,12.1,186,2250.6,4.1,Positive,Australia,04-07-2024
B1030,Into the Night,Mist,24.48,127,3108.96,4.2,Neutral,Germany,17-06-2024
B1031,Kitchen Lemon,Hand Soap,12.32,21,258.72,4.8,Negative,Germany,28-06-2024
B1032,A Thousand Wishes,Mist,14.41,149,2147.09,3.5,Positive,Australia,05-06-2024
B1033,Japanese Cherry Blossom,Lotion,16.33,89,1453.37,3.3,Positive,India,09-02-2024
B1034,Into the Night,Mist,14.65,50,732.5,5,Positive,Canada,13-07-2024
B1035,Crisp Morning Air,Hand Soap,18.57,42,779.94,3,Negative,Canada,21-07-2024
B1036,A Thousand Wishes,Mist,15,188,2820,4,Positive,Canada,21-04-2024
B1037,Gingham Love,Mist,16.99,144,2446.56,3.9,Positive,US,18-04-2024
B1038,Ocean,Shower Gel,7.23,28,202.44,3.4,Neutral,Germany,30-05-2024
B1039,Champagne Toast,Candle,21.53,163,3509.39,4.3,Positive,Canada,29-07-2024
B1040,Kitchen Lemon,Hand Soap,10.82,131,1417.42,4.4,Neutral,Canada,28-03-2024
B1041,Mahogany Teakwood,Candle,27.96,92,2572.32,4.1,Positive,Germany,26-03-2024
B1042,Warm Vanilla Sugar,Lotion,14.01,81,1134.81,4.5,Positive,US,08-03-2024
B1043,Ocean,Shower Gel,15.72,176,2766.72,3.1,Positive,UK,15-03-2024
B1044,Aromatherapy Eucalyptus,Lotion,15.41,26,400.66,3.9,Neutral,US,10-07-2024
B1045,Ocean,Shower Gel,22.5,162,3645,4.1,Neutral,US,10-06-2024
B1046,Sweet Pea,Shower Gel,28.91,196,5666.36,3,Positive,Canada,21-05-2024
B1047,Japanese Cherry Blossom,Lotion,6.99,79,552.21,3.8,Neutral,Canada,27-01-2024
B1048,A Thousand Wishes,Mist,9.62,110,1058.2,4.3,Negative,Australia,19-05-2024
B1049,Sweet Pea,Shower Gel,18.46,73,1347.58,4.4,Positive,India,27-06-2024
B1050,Dark Kiss,Shower Gel,12.79,139,1777.81,3.8,Positive,UK,24-01-2024
B1051,A Thousand Wishes,Mist,11.53,90,1037.7,4.6,Positive,India,01-02-2024
B1052,Fresh Balsam,Candle,19.98,56,1118.88,3.1,Positive,UK,02-05-2024
B1053,Fresh Balsam,Candle,28.22,187,5277.14,3.1,Positive,US,01-05-2024
B1054,Peach Bellini,Hand Soap,23.2,68,1577.6,4.7,Positive,India,16-07-2024
B1055,Kitchen Lemon,Hand Soap,15.53,73,1133.69,3.8,Neutral,US,02-02-2024
B1056,Sweet Pea,Shower Gel,11.5,105,1207.5,4.2,Positive,US,02-01-2024
B1057,Aromatherapy Eucalyptus,Lotion,21.4,156,3338.4,3.6,Positive,India,15-05-2024
B1058,Into the Night,Mist,6.17,106,654.02,5,Positive,Germany,11-03-2024
B1059,Sweet Pea,Shower Gel,15.87,137,2174.19,3.8,Positive,UK,21-04-2024
B1060,Mahogany Teakwood,Candle,25.5,89,2269.5,3.6,Neutral,Australia,05-05-2024
B1061,A Thousand Wishes,Mist,27.31,156,4260.36,3.9,Negative,UK,15-07-2024
B1062,Mahogany Teakwood,Candle,24.53,165,4047.45,3.1,Positive,UK,19-07-2024
B1063,Gingham Love,Mist,26.9,43,1156.7,4.7,Positive,UK,17-04-2024
B1064,Into the Night,Mist,7.71,171,1318.41,3.7,Positive,US,28-02-2024
B1065,Aromatherapy Eucalyptus,Lotion,28.3,118,3339.4,3.3,Positive,Canada,14-02-2024
B1066,Into the Night,Mist,29.08,125,3635,3.9,Neutral,Germany,26-06-2024
B1067,Crisp Morning Air,Hand Soap,15.03,90,1352.7,4.2,Positive,US,27-01-2024
B1068,Champagne Toast,Candle,22.73,35,795.55,3.2,Negative,UK,08-05-2024
B1069,Sweet Pea,Shower Gel,20.99,25,524.75,3,Negative,US,17-05-2024
B1070,Japanese Cherry Blossom,Lotion,19.72,111,2188.92,4,Positive,Canada,23-05-2024
B1071,Mahogany Teakwood,Candle,9.32,162,1509.84,4.8,Positive,US,20-07-2024
B1072,Gingham Love,Mist,8.37,193,1615.41,3.8,Positive,Germany,12-02-2024
B1073,Kitchen Lemon,Hand Soap,8.68,38,329.84,4.8,Positive,UK,15-05-2024
B1074,Fresh Balsam,Candle,23.99,132,3166.68,3.7,Positive,India,27-06-2024
B1075,Peach Bellini,Hand Soap,6.2,151,936.2,3.7,Neutral,UK,13-02-2024
B1076,A Thousand Wishes,Mist,9.37,42,393.54,3.2,Positive,Canada,11-07-2024
B1077,Dark Kiss,Shower Gel,26.97,102,2750.94,4.6,Negative,US,09-03-2024
B1078,Aromatherapy Eucalyptus,Lotion,28.61,75,2145.75,3.6,Positive,Australia,15-06-2024
B1079,A Thousand Wishes,Mist,8.64,60,518.4,4.7,Positive,Canada,05-02-2024
B1080,Fresh Balsam,Candle,29.62,83,2458.46,4.5,Positive,Germany,07-07-2024
B1081,Peach Bellini,Hand Soap,28.5,197,5614.5,4.6,Positive,Australia,22-04-2024
B1082,Mahogany Teakwood,Candle,21.61,175,3781.75,4.3,Neutral,Canada,05-05-2024
B1083,Warm Vanilla Sugar,Lotion,26.69,152,4056.88,4.1,Positive,US,28-07-2024
B1084,Crisp Morning Air,Hand Soap,22.86,177,4046.22,4.1,Neutral,India,18-01-2024
B1085,Kitchen Lemon,Hand Soap,25.67,75,1925.25,3.7,Positive,Australia,09-01-2024
B1086,Ocean,Shower Gel,13.12,149,1954.88,4,Positive,Canada,08-06-2024
B1087,Into the Night,Mist,27.03,13,351.39,3.1,Negative,Germany,28-06-2024
B1088,Aromatherapy Eucalyptus,Lotion,6.73,111,747.03,3.9,Positive,US,11-05-2024
B1089,Crisp Morning Air,Hand Soap,29.72,81,2407.32,3.5,Negative,UK,02-04-2024
B1090,Gingham Love,Mist,6.34,146,925.64,3.4,Positive,Germany,02-04-2024
B1091,Japanese Cherry Blossom,Lotion,20.07,65,1304.55,3.9,Neutral,US,28-01-2024
B1092,Into the Night,Mist,21.09,41,864.69,3.3,Positive,India,08-05-2024
B1093,A Thousand Wishes,Mist,23.38,169,3951.22,4.1,Positive,India,30-05-2024
B1094,Ocean,Shower Gel,27.12,186,5044.32,4.2,Positive,Australia,21-03-2024
B1095,Sweet Pea,Shower Gel,8.32,132,1098.24,3.2,Neutral,Canada,23-06-2024
B1096,Gingham Love,Mist,10.81,32,345.92,4.7,Negative,Germany,18-05-2024
B1097,Peach Bellini,Hand Soap,11.32,78,882.96,3.3,Positive,Germany,22-05-2024
B1098,Fresh Balsam,Candle,16.24,143,2322.32,3.5,Positive,Canada,27-01-2024
B1099,Aromatherapy Eucalyptus,Lotion,21.49,137,2944.13,3.1,Negative,India,10-02-2024
B1100,Mahogany Teakwood,Candle,17.93,141,2528.13,4.8,Neutral,Canada,22-05-2024
B1101,Mahogany Teakwood,Candle,8.03,39,313.17,3,Positive,US,01-01-2024
B1102,Aromatherapy Eucalyptus,Lotion,18.05,128,2310.4,3.9,Positive,India,08-01-2024
B1103,Sweet Pea,Shower Gel,26.7,183,4886.1,4,Positive,India,03-01-2024
B1104,Japanese Cherry Blossom,Lotion,9.73,108,1050.84,4.6,Positive,Canada,04-07-2024
B1105,Dark Kiss,Shower Gel,28.21,176,4964.96,3.5,Negative,India,30-05-2024
B1106,Japanese Cherry Blossom,Lotion,11.91,150,1786.5,4.3,Positive,Australia,20-03-2024
B1107,Dark Kiss,Shower Gel,25.8,35,903,3.1,Positive,US,16-07-2024
B1108,Crisp Morning Air,Hand Soap,27.9,10,279,3.7,Neutral,Germany,25-03-2024
B1109,Dark Kiss,Shower Gel,15.94,29,462.26,3.7,Negative,Australia,12-01-2024
B1110,Peach Bellini,Hand Soap,14.75,78,1150.5,3.2,Positive,Australia,14-06-2024
B1111,Gingham Love,Mist,26.69,191,5097.79,3.2,Neutral,UK,27-02-2024
B1112,Japanese Cherry Blossom,Lotion,18.54,35,648.9,3.8,Neutral,UK,31-05-2024
B1113,Dark Kiss,Shower Gel,6.05,167,1010.35,3,Neutral,Canada,13-07-2024
B1114,Crisp Morning Air,Hand Soap,18.71,85,1590.35,4.1,Positive,India,04-07-2024
B1115,Sweet Pea,Shower Gel,15.13,109,1649.17,4.2,Neutral,Canada,15-05-2024
B1116,Dark Kiss,Shower Gel,18.95,143,2709.85,4.8,Positive,India,30-04-2024
B1117,Peach Bellini,Hand Soap,6.82,17,115.94,3.7,Positive,UK,16-02-2024
B1118,Kitchen Lemon,Hand Soap,19.23,106,2038.38,3,Positive,US,02-02-2024
B1119,Warm Vanilla Sugar,Lotion,15.79,189,2984.31,4.5,Positive,India,10-06-2024
B1120,Sweet Pea,Shower Gel,25.78,57,1469.46,3.8,Positive,India,21-01-2024
B1121,Aromatherapy Eucalyptus,Lotion,14.21,45,639.45,4.9,Neutral,UK,02-04-2024
B1122,Dark Kiss,Shower Gel,29.29,40,1171.6,3.9,Positive,US,29-06-2024
B1123,Champagne Toast,Candle,12.42,164,2036.88,3.4,Positive,Germany,18-05-2024
B1124,Ocean,Shower Gel,12.01,165,1981.65,4.4,Positive,Australia,05-02-2024
B1125,Into the Night,Mist,9.07,164,1487.48,4.9,Positive,US,30-05-2024
B1126,Kitchen Lemon,Hand Soap,25.28,77,1946.56,4.4,Positive,US,03-02-2024
B1127,Dark Kiss,Shower Gel,22.03,105,2313.15,4,Neutral,Australia,22-03-2024
B1128,Ocean,Shower Gel,5.07,157,795.99,3.3,Neutral,Australia,03-04-2024
B1129,Aromatherapy Eucalyptus,Lotion,19.36,197,3813.92,3.1,Positive,Germany,26-02-2024
B1130,Gingham Love,Mist,11.88,23,273.24,3.9,Positive,UK,04-02-2024
B1131,Kitchen Lemon,Hand Soap,17.58,153,2689.74,4.2,Neutral,UK,20-07-2024
B1132,Warm Vanilla Sugar,Lotion,7.22,143,1032.46,4.3,Negative,Canada,12-05-2024
B1133,Fresh Balsam,Candle,11.55,125,1443.75,3.5,Positive,US,17-04-2024
B1134,Peach Bellini,Hand Soap,28.1,105,2950.5,3,Positive,UK,20-07-2024
B1135,Sweet Pea,Shower Gel,22.45,25,561.25,3.2,Positive,India,01-01-2024
B1136,Champagne Toast,Candle,27.15,37,1004.55,5,Positive,Canada,21-03-2024
B1137,Kitchen Lemon,Hand Soap,23.69,21,497.49,4.5,Positive,Australia,28-07-2024
B1138,Aromatherapy Eucalyptus,Lotion,8.4,21,176.4,3.1,Positive,India,20-04-2024
B1139,A Thousand Wishes,Mist,5.37,133,714.21,3.5,Neutral,US,16-06-2024
B1140,Sweet Pea,Shower Gel,24.63,153,3768.39,4.4,Positive,Germany,28-02-2024
B1141,Fresh Balsam,Candle,18.05,115,2075.75,4.2,Positive,UK,15-04-2024
B1142,Fresh Balsam,Candle,11.43,130,1485.9,4.5,Positive,US,06-07-2024
B1143,Sweet Pea,Shower Gel,17.87,46,822.02,5,Positive,India,20-03-2024
B1144,Warm Vanilla Sugar,Lotion,27.54,195,5370.3,4.5,Positive,US,26-03-2024
B1145,Champagne Toast,Candle,24.37,179,4362.23,4.2,Positive,US,16-02-2024
B1146,Crisp Morning Air,Hand Soap,10.33,196,2024.68,3.7,Positive,Canada,14-07-2024
B1147,Into the Night,Mist,15.52,25,388,3.8,Positive,Australia,19-05-2024
B1148,Aromatherapy Eucalyptus,Lotion,15.73,59,928.07,4.2,Positive,UK,02-07-2024
B1149,A Thousand Wishes,Mist,17.58,150,2637,3.6,Positive,Canada,23-07-2024
B1150,Peach Bellini,Hand Soap,29.23,86,2513.78,3.8,Positive,UK,13-01-2024
B1151,Into the Night,Mist,16.14,123,1985.22,4.9,Neutral,UK,10-04-2024
B1152,Peach Bellini,Hand Soap,13.39,30,401.7,3.7,Positive,India,22-02-2024
B1153,Fresh Balsam,Candle,25.62,162,4150.44,3.1,Negative,UK,15-07-2024
B1154,Warm Vanilla Sugar,Lotion,17.33,189,3275.37,3.6,Positive,US,02-06-2024
B1155,Mahogany Teakwood,Candle,28.78,35,1007.3,3.9,Positive,US,09-04-2024
B1156,Sweet Pea,Shower Gel,5.48,94,515.12,4.6,Neutral,Germany,23-04-2024
B1157,Kitchen Lemon,Hand Soap,22.17,55,1219.35,3.3,Positive,India,02-07-2024
B1158,Into the Night,Mist,12.88,78,1004.64,4.4,Positive,US,15-02-2024
B1159,Aromatherapy Eucalyptus,Lotion,8.38,122,1022.36,4.8,Neutral,UK,24-05-2024
B1160,Warm Vanilla Sugar,Lotion,8.95,116,1038.2,4.5,Positive,US,13-01-2024
B1161,Into the Night,Mist,13.43,194,2605.42,4.9,Negative,Germany,29-03-2024
B1162,Dark Kiss,Shower Gel,16,168,2688,3.7,Positive,Australia,12-01-2024
B1163,Japanese Cherry Blossom,Lotion,22.6,43,971.8,3.9,Positive,Germany,31-03-2024
B1164,Sweet Pea,Shower Gel,14.15,17,240.55,4.8,Positive,US,17-01-2024
B1165,Japanese Cherry Blossom,Lotion,12.2,183,2232.6,4.2,Negative,Germany,16-07-2024
B1166,Warm Vanilla Sugar,Lotion,22.25,158,3515.5,3.2,Positive,US,02-02-2024
B1167,Champagne Toast,Candle,6.14,166,1019.24,4.4,Neutral,US,17-01-2024
B1168,Dark Kiss,Shower Gel,20.67,34,702.78,4.9,Negative,India,27-03-2024
B1169,Ocean,Shower Gel,29,101,2929,3.7,Neutral,Germany,05-04-2024
B1170,Dark Kiss,Shower Gel,8.66,102,883.32,3.8,Positive,Australia,14-04-2024
B1171,Sweet Pea,Shower Gel,5.33,14,74.62,3.8,Positive,US,20-05-2024
B1172,Aromatherapy Eucalyptus,Lotion,14.67,122,1789.74,4,Positive,Canada,27-06-2024
B1173,Peach Bellini,Hand Soap,11.68,184,2149.12,3.3,Neutral,Germany,25-02-2024
B1174,Fresh Balsam,Candle,26.21,88,2306.48,4.2,Negative,Canada,05-04-2024
B1175,Warm Vanilla Sugar,Lotion,14.82,127,1882.14,3.8,Neutral,UK,10-02-2024
